proteinId	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathwayClass	pathwayType
605439	2.2.1.6							
605443	3.4.11.18	Methionyl aminopeptidase.	Release of N-terminal amino acids, preferentially methionine, from peptides and arylamides.	Cobalt.				
605457	2.5.1.54							
605482	6.5.1.1	DNA ligase (ATP).	ATP + {deoxyribonucleotide}(N) + {deoxyribonucleotide}(M) = AMP + diphosphate + {deoxyribonucleotide}(N+M).					
605525	1.2.1.95							
605577	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.					
605577	3.1.3.43	[Pyruvate dehydrogenase (lipoamide)]-phosphatase.	[Pyruvate dehydrogenase (lipoamide)] phosphate + H(2)O = [pyruvate dehydrogenase (lipoamide)] + phosphate.					
605584	2.3.2.23							
605587	2.3.1.225							
605635	5.4.99.28							
605651	3.6.1.52							
605664	6.1.1.20	Phenylalanine--tRNA ligase.	ATP + L-phenylalanine + tRNA(Phe) = AMP + diphosphate + L-phenylalanyl-tRNA(Phe).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
605664	6.1.1.20	Phenylalanine--tRNA ligase.	ATP + L-phenylalanine + tRNA(Phe) = AMP + diphosphate + L-phenylalanyl-tRNA(Phe).			Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
605672	4.1.3.27	Anthranilate synthase.	Chorismate + L-glutamine = anthranilate + pyruvate + L-glutamate.			Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
605714	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.					
605802	3.2.1.28	Alpha,alpha-trehalase.	Alpha,alpha-trehalose + H(2)O = 2 D-glucose.			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
605811	3.1.4.37	"2',3'-cyclic nucleotide 3'-phosphodiesterase."	"Nucleoside 2',3'-cyclic phosphate + H(2)O = nucleoside 2'-phosphate."					
605840	1.1.1.101	Acylglycerone-phosphate reductase.	1-palmitoylglycerol 3-phosphate + NADP(+) = palmitoylglycerone phosphate + NADPH.					
605842	1.14.13.8	Dimethylaniline monooxygenase (N-oxide forming).	N,N-dimethylaniline + NADPH + O(2) = N,N-dimethylaniline N-oxide + NADP(+) + H(2)O.	FAD.	Trimethylaminuria; MIM:602079,			
605846	1.1.1.170	3-beta-hydroxy-4-alpha-methylcholestenecarboxylate 3-dehydrogenase (decarboxylating).	3-beta-hydroxy-4-alpha-methyl-5-alpha-cholest-7-ene-4-beta-carboxylate + NAD(+) = 4-alpha-methyl-5-alpha-cholest-7-en-3-one + CO(2) + NADH.					
605944	3.2.1.14	Chitinase.	Hydrolysis of the 1,4-beta-linkages of N-acetyl-D-glucosamine polymers of chitin.			Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
605992	3.6.1.1	Inorganic pyrophosphatase.	Diphosphate + H(2)O = 2 phosphate.			Oxidative phosphorylation	Energy Metabolism	METABOLIC
606008	1.2.1.88							
606023	1.4.1.4	Glutamate dehydrogenase (NADP+).	L-glutamate + H(2)O + NADP(+) = 2-oxoglutarate + NH(3) + NADPH.			Nitrogen metabolism	Energy Metabolism	METABOLIC
606023	1.4.1.4	Glutamate dehydrogenase (NADP+).	L-glutamate + H(2)O + NADP(+) = 2-oxoglutarate + NH(3) + NADPH.			Glutamate metabolism	Amino Acid Metabolism	METABOLIC
606045	4.2.1.3	Aconitate hydratase.	Citrate = cis-aconitate + H(2)O.	Iron-sulfur.		Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
606045	4.2.1.3	Aconitate hydratase.	Citrate = cis-aconitate + H(2)O.	Iron-sulfur.		Reductive carboxylate cycle (CO2 fixation)	Energy Metabolism	METABOLIC
606045	4.2.1.3	Aconitate hydratase.	Citrate = cis-aconitate + H(2)O.	Iron-sulfur.		Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC
606149	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
606149	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
606149	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
606149	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
606149	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
606149	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Styrene degradation	Biodegradation of Xenobiotics	METABOLIC
606165	3.6.4.13							
606213	1.6.99.3	NADH dehydrogenase.	NADH + acceptor = NAD(+) + reduced acceptor.	Flavoprotein; Iron-sulfur.				
606243	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.					
606271	2.7.11.24							
606286	3.4.24.84							
606305	2.3.2.27							
606307	1.3.1.93							
606314	2.6.1.13	Ornithine--oxo-acid aminotransferase.	L-ornithine + a 2-oxo acid = L-glutamate 5-semialdehyde + an L-amino acid.	Pyridoxal-phosphate.	Ornithinemia with gyrate atrophy of choroid and retina; MIM:258870.	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
606314	2.6.1.13	Ornithine--oxo-acid aminotransferase.	L-ornithine + a 2-oxo acid = L-glutamate 5-semialdehyde + an L-amino acid.	Pyridoxal-phosphate.	Ornithinemia with gyrate atrophy of choroid and retina; MIM:258870.	Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC
606332	1.3.5.1	Succinate dehydrogenase (ubiquinone).	Succinate + ubiquinone = fumarate + ubiquinol.	FAD; Iron-sulfur.		Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC
606332	1.3.5.1	Succinate dehydrogenase (ubiquinone).	Succinate + ubiquinone = fumarate + ubiquinol.	FAD; Iron-sulfur.		Oxidative phosphorylation	Energy Metabolism	METABOLIC
606410	4.1.1.17	Ornithine decarboxylase.	L-ornithine = putrescine + CO(2).	Pyridoxal-phosphate.		Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC
606410	4.1.1.17	Ornithine decarboxylase.	L-ornithine = putrescine + CO(2).	Pyridoxal-phosphate.		Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
606410	4.1.1.17	Ornithine decarboxylase.	L-ornithine = putrescine + CO(2).	Pyridoxal-phosphate.		Alkaloid biosynthesis II	Biosynthesis of Secondary Metabolites	METABOLIC
606417	1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP+).	5,10-methylenetetrahydrofolate + NADP(+) = 5,10-methenyltetrahydrofolate + NADPH.			One carbon pool by folate	Metabolism of Cofactors and Vitamins	METABOLIC
606417	1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP+).	5,10-methylenetetrahydrofolate + NADP(+) = 5,10-methenyltetrahydrofolate + NADPH.			Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
606417	3.5.4.9	Methenyltetrahydrofolate cyclohydrolase.	5,10-methenyltetrahydrofolate + H(2)O = 10-formyltetrahydrofolate.			One carbon pool by folate	Metabolism of Cofactors and Vitamins	METABOLIC
606417	3.5.4.9	Methenyltetrahydrofolate cyclohydrolase.	5,10-methenyltetrahydrofolate + H(2)O = 10-formyltetrahydrofolate.			Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
606417	6.3.4.3	Formate--tetrahydrofolate ligase.	ATP + formate + tetrahydrofolate = ADP + phosphate + 10-formyltetrahydrofolate.			Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
606417	6.3.4.3	Formate--tetrahydrofolate ligase.	ATP + formate + tetrahydrofolate = ADP + phosphate + 10-formyltetrahydrofolate.			Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
606417	6.3.4.3	Formate--tetrahydrofolate ligase.	ATP + formate + tetrahydrofolate = ADP + phosphate + 10-formyltetrahydrofolate.			One carbon pool by folate	Metabolism of Cofactors and Vitamins	METABOLIC
606423	2.5.1.59							
606424	1.1.1.37	Malate dehydrogenase.	(S)-malate + NAD(+) = oxaloacetate + NADH.			Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC
606424	1.1.1.37	Malate dehydrogenase.	(S)-malate + NAD(+) = oxaloacetate + NADH.			Reductive carboxylate cycle (CO2 fixation)	Energy Metabolism	METABOLIC
606424	1.1.1.37	Malate dehydrogenase.	(S)-malate + NAD(+) = oxaloacetate + NADH.			Carbon fixation	Energy Metabolism	METABOLIC
606424	1.1.1.37	Malate dehydrogenase.	(S)-malate + NAD(+) = oxaloacetate + NADH.			Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
606424	1.1.1.37	Malate dehydrogenase.	(S)-malate + NAD(+) = oxaloacetate + NADH.			Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
606429	2.3.1.225							
606445	1.14.18.1	Monophenol monooxygenase.	L-tyrosine + L-DOPA + O(2) = L-DOPA + DOPAquinone + H(2)O.	Copper.	Albinism; MIM:203100.	Alkaloid biosynthesis I	Biosynthesis of Secondary Metabolites	METABOLIC
606445	1.14.18.1	Monophenol monooxygenase.	L-tyrosine + L-DOPA + O(2) = L-DOPA + DOPAquinone + H(2)O.	Copper.	Albinism; MIM:203100.	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
606445	1.14.18.1	Monophenol monooxygenase.	L-tyrosine + L-DOPA + O(2) = L-DOPA + DOPAquinone + H(2)O.	Copper.	Albinism; MIM:203100.	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
606445	1.14.18.1	Monophenol monooxygenase.	L-tyrosine + L-DOPA + O(2) = L-DOPA + DOPAquinone + H(2)O.	Copper.	Albinism; MIM:203100.	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
606460	3.2.1.14	Chitinase.	Hydrolysis of the 1,4-beta-linkages of N-acetyl-D-glucosamine polymers of chitin.			Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
606541	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
606541	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
606541	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
606541	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Cysteine metabolism	Amino Acid Metabolism	METABOLIC
606541	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
606541	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Alkaloid biosynthesis I	Biosynthesis of Secondary Metabolites	METABOLIC
606541	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Carbon fixation	Energy Metabolism	METABOLIC
606541	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
606541	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Glutamate metabolism	Amino Acid Metabolism	METABOLIC
606545	3.6.4.12							
606583	2.7.12.1							
606603	4.2.1.20	Tryptophan synthase.	L-serine + 1-(indol-3-yl)glycerol 3-phosphate = L-tryptophan + glyceraldehyde 3-phosphate + H(2)O.	Pyridoxal-phosphate.		Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
606642	3.6.1.5	Apyrase.	ATP + 2 H(2)O = AMP + 2 phosphate.	Calcium.		Purine metabolism	Nucleotide Metabolism	METABOLIC
606642	3.6.1.5	Apyrase.	ATP + 2 H(2)O = AMP + 2 phosphate.	Calcium.		Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
606753	2.7.6.2	Thiamine pyrophosphokinase.	ATP + thiamine = AMP + thiamine diphosphate.			Thiamine metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
606767	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.					
606851	3.6.4.13							
606888	2.7.1.32	Choline kinase.	ATP + choline = ADP + O-phosphocholine.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
607057	3.1.1.2	Arylesterase.	A phenyl acetate + H(2)O = a phenol + acetate.					
607057	3.1.8.1	Aryldialkylphosphatase.	Aryl dialkyl phosphate + H(2)O = dialkyl phosphate + an aryl alcohol.	Divalent cation.		gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
607209	1.15.1.1	Superoxide dismutase.	2 peroxide radical + 2 H(+) = O(2) + H(2)O(2).	Copper and Zinc or Iron or Manganese.				
607259	2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase.	DNA (containing 6-O-methylguanine) + [protein]-L-cysteine = DNA (without 6-O-methylguanine) + protein S-methyl-L-cysteine.					
607305	3.1.2.22	Palmitoyl-protein hydrolase.	Palmitoyl-protein + H(2)O = palmitate + protein.					
607308	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
607308	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.			Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
607308	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.			Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
607355	1.8.1.4	Dihydrolipoamide dehydrogenase.	Dihydrolipoamide + NAD(+) = lipoamide + NADH.	FAD.	Congenital infantile lactic acidosis; MIM:246900.	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
607355	1.8.1.4	Dihydrolipoamide dehydrogenase.	Dihydrolipoamide + NAD(+) = lipoamide + NADH.	FAD.	Congenital infantile lactic acidosis; MIM:246900.	Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC
607355	1.8.1.4	Dihydrolipoamide dehydrogenase.	Dihydrolipoamide + NAD(+) = lipoamide + NADH.	FAD.	Congenital infantile lactic acidosis; MIM:246900.	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
607355	1.8.1.4	Dihydrolipoamide dehydrogenase.	Dihydrolipoamide + NAD(+) = lipoamide + NADH.	FAD.	Congenital infantile lactic acidosis; MIM:246900.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
607373	2.1.1.43	Histone-lysine N-methyltransferase.	S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine.			Lysine degradation	Amino Acid Metabolism	METABOLIC
607416	3.4.19.12	Ubiquitinyl hydrolase 1.	Thiol-dependent hydrolysis of ester, thiolester, amide, peptide and isopeptide bonds formed by the C-terminal Gly of ubiquitin (a 76-residue protein attached to proteins as an intracellular targeting signal).					
607435	6.1.1.12	Aspartate--tRNA ligase.	ATP + L-aspartate + tRNA(Asp) = AMP + diphosphate + L-aspartyl- tRNA(Asp).			Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
607435	6.1.1.12	Aspartate--tRNA ligase.	ATP + L-aspartate + tRNA(Asp) = AMP + diphosphate + L-aspartyl- tRNA(Asp).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
607438	1.5.1.3	Dihydrofolate reductase.	5,6,7,8-tetrahydrofolate + NADP(+) = 7,8-dihydrofolate + NADPH.			One carbon pool by folate	Metabolism of Cofactors and Vitamins	METABOLIC
607438	1.5.1.3	Dihydrofolate reductase.	5,6,7,8-tetrahydrofolate + NADP(+) = 7,8-dihydrofolate + NADPH.			Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
607465	2.4.1.109	Dolichyl-phosphate-mannose--protein mannosyltransferase.	Dolichyl phosphate D-mannose + protein = dolichyl phosphate + O-D-mannosyl-protein.					
607542	1.13.11.52							
607578	4.1.1.15	Glutamate decarboxylase.	L-glutamate = 4-aminobutanoate + CO(2).	Pyridoxal-phosphate.	Pyridoxine-dependent infantile convulsions; MIM:266100.	Taurine and hypotaurine metabolism	Metabolism of Other Amino Acids	METABOLIC
607578	4.1.1.15	Glutamate decarboxylase.	L-glutamate = 4-aminobutanoate + CO(2).	Pyridoxal-phosphate.	Pyridoxine-dependent infantile convulsions; MIM:266100.	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
607578	4.1.1.15	Glutamate decarboxylase.	L-glutamate = 4-aminobutanoate + CO(2).	Pyridoxal-phosphate.	Pyridoxine-dependent infantile convulsions; MIM:266100.	beta-Alanine metabolism	Metabolism of Other Amino Acids	METABOLIC
607578	4.1.1.15	Glutamate decarboxylase.	L-glutamate = 4-aminobutanoate + CO(2).	Pyridoxal-phosphate.	Pyridoxine-dependent infantile convulsions; MIM:266100.	Glutamate metabolism	Amino Acid Metabolism	METABOLIC
607578	4.1.1.15	Glutamate decarboxylase.	L-glutamate = 4-aminobutanoate + CO(2).	Pyridoxal-phosphate.	Pyridoxine-dependent infantile convulsions; MIM:266100.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
607588	2.5.1.114							
607593	2.4.1.132	Glycolipid 3-alpha-mannosyltransferase.	Transfers an alpha-D-mannosyl residue from GDP-mannose into lipid-linked oligosaccharide, forming an alpha-1,3-D-mannosyl-D-mannose linkage.			N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
607593	2.4.1.257							
607690	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
607690	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
607690	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
607690	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
607690	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
607690	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Styrene degradation	Biodegradation of Xenobiotics	METABOLIC
607705	1.1.3.15	(S)-2-hydroxy-acid oxidase.	(S)-2-hydroxy-acid + O(2) = 2-oxo acid + H(2)O(2).	FMN.		Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
607767	1.14.19.1							
607800	2.3.1.225							
607833	2.1.1.309							
607856	3.6.4.13							
607877	2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase.	"10-formyltetrahydrofolate + 5'-phosphoribosyl-5-amino-4- imidazolecarboxamide = tetrahydrofolate + 5'-phosphoribosyl-5- formamido-4-imidazolecarboxamide."			Purine metabolism	Nucleotide Metabolism	METABOLIC
607877	2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase.	"10-formyltetrahydrofolate + 5'-phosphoribosyl-5-amino-4- imidazolecarboxamide = tetrahydrofolate + 5'-phosphoribosyl-5- formamido-4-imidazolecarboxamide."			One carbon pool by folate	Metabolism of Cofactors and Vitamins	METABOLIC
607877	3.5.4.10	IMP cyclohydrolase.	IMP + H(2)O = 5-formamido-1-(5-phosphoribosyl)imidazole-4-carboxamide.			Purine metabolism	Nucleotide Metabolism	METABOLIC
607880	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.					
607935	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.					
607946	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.					
608003	3.6.3.44	Xenobiotic-transporting ATPase.	ATP + H(2)O + xenobiotic(In) = ADP + phosphate + xenobiotic(Out).					
608051	1.7.3.3	Urate oxidase.	Urate + O(2) + H(2)O = 5-hydroxyisourate + H(2)O(2).			Purine metabolism	Nucleotide Metabolism	METABOLIC
608072	3.5.99.10							
608079	2.3.1.199							
608144	3.1.1.29	Aminoacyl-tRNA hydrolase.	N-substituted aminoacyl-tRNA + H(2)O = N-substituted amino acid + tRNA.					
608148	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
608148	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
608148	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
608148	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Cysteine metabolism	Amino Acid Metabolism	METABOLIC
608148	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
608148	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Alkaloid biosynthesis I	Biosynthesis of Secondary Metabolites	METABOLIC
608148	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Carbon fixation	Energy Metabolism	METABOLIC
608148	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
608148	2.6.1.1	Aspartate aminotransferase.	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate.	Pyridoxal-phosphate.		Glutamate metabolism	Amino Acid Metabolism	METABOLIC
608152	2.7.11.25							
608178	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.		Acid phosphatase deficiency; MIM:200950.	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
608178	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.		Acid phosphatase deficiency; MIM:200950.	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
608178	3.1.3.48	Protein-tyrosine-phosphatase.	Protein tyrosine phosphate + H(2)O = protein tyrosine + phosphate.					
608181	2.4.1.16	Chitin synthase.	UDP-N-acetyl-D-glucosamine + {(1,4)-(N-acetyl-beta-D-glucosaminyl)}(N) = UDP + {(1,4)-(N-acetyl-beta-D-glucosaminyl)}(N+1).			Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
608193	1.3.1.88							
608193	2.7.1.108	Dolichol kinase.	CTP + dolichol = CDP + dolichyl phosphate.			N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
608286	2.4.1.232							
608292	4.1.1.65	Phosphatidylserine decarboxylase.	Phosphatidyl-L-serine = phosphatidylethanolamine + CO(2).	Pyridoxal-phosphate or Pyruvate.		Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
608292	4.1.1.65	Phosphatidylserine decarboxylase.	Phosphatidyl-L-serine = phosphatidylethanolamine + CO(2).	Pyridoxal-phosphate or Pyruvate.		Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
608323	2.7.1.23	NAD(+) kinase.	ATP + NAD(+) = ADP + NADP(+).			Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
608338	2.5.1.16	Spermidine synthase.	"S-adenosylmethioninamine + putrescine = 5'-methylthioadenosine + spermidine."			Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC
608338	2.5.1.16	Spermidine synthase.	"S-adenosylmethioninamine + putrescine = 5'-methylthioadenosine + spermidine."			beta-Alanine metabolism	Metabolism of Other Amino Acids	METABOLIC
608338	2.5.1.16	Spermidine synthase.	"S-adenosylmethioninamine + putrescine = 5'-methylthioadenosine + spermidine."			Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
608341	2.1.2.10	Aminomethyltransferase.	(6S)-tetrahydrofolate + S-aminomethyldihydrolipoylprotein = (6R)-5,10-methylenetetrahydrofolate + NH(3) + dihydrolipoylprotein.		Nonketotic hyperglycinemia type I; MIM:238300.	One carbon pool by folate	Metabolism of Cofactors and Vitamins	METABOLIC
608341	2.1.2.10	Aminomethyltransferase.	(6S)-tetrahydrofolate + S-aminomethyldihydrolipoylprotein = (6R)-5,10-methylenetetrahydrofolate + NH(3) + dihydrolipoylprotein.		Nonketotic hyperglycinemia type I; MIM:238300.	Nitrogen metabolism	Energy Metabolism	METABOLIC
608341	2.1.2.10	Aminomethyltransferase.	(6S)-tetrahydrofolate + S-aminomethyldihydrolipoylprotein = (6R)-5,10-methylenetetrahydrofolate + NH(3) + dihydrolipoylprotein.		Nonketotic hyperglycinemia type I; MIM:238300.	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
608460	2.3.2.26							
608519	3.2.1.1	Alpha-amylase.	Endohydrolysis of 1,4-alpha-glucosidic linkages in oligosaccharides and polysaccharides.			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
608551	2.3.1.181							
608598	4.2.1.130							
608630	3.6.3.44	Xenobiotic-transporting ATPase.	ATP + H(2)O + xenobiotic(In) = ADP + phosphate + xenobiotic(Out).					
608654	3.4.21.105							
608670	3.3.1.1	Adenosylhomocysteinase.	S-adenosyl-L-homocysteine + H(2)O = adenosine + L-homocysteine.			Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
608670	3.3.1.1	Adenosylhomocysteinase.	S-adenosyl-L-homocysteine + H(2)O = adenosine + L-homocysteine.			Methionine metabolism	Amino Acid Metabolism	METABOLIC
608685	1.1.1.349							
608717	3.5.1.98							
608759	1.3.1.100							
